Region,By Housing Type,Date,Price_Index
Whole Country,Apartments,1992-11-01,46.5
Whole Country,Apartments,1992-12-01,46.1
Whole Country,Apartments,1993-01-01,46.1
Whole Country,Apartments,1993-02-01,46.4
Whole Country,Apartments,1993-03-01,46.5
Whole Country,Apartments,1993-04-01,46.2
Whole Country,Apartments,1993-05-01,45.9
Whole Country,Apartments,1993-06-01,45.6
Whole Country,Apartments,1993-07-01,45.4
Whole Country,Apartments,1993-08-01,45.2
Whole Country,Apartments,1993-09-01,45.1
Whole Country,Apartments,1993-10-01,45.1
Whole Country,Apartments,1993-11-01,45.0
Whole Country,Apartments,1993-12-01,44.9
Whole Country,Apartments,1994-01-01,44.9
Whole Country,Apartments,1994-02-01,45.1
Whole Country,Apartments,1994-03-01,45.1
Whole Country,Apartments,1994-04-01,45.1
Whole Country,Apartments,1994-05-01,45.0
Whole Country,Apartments,1994-06-01,45.0
Whole Country,Apartments,1994-07-01,45.0
Whole Country,Apartments,1994-08-01,45.0
Whole Country,Apartments,1994-09-01,45.2
Whole Country,Apartments,1994-10-01,45.3
Whole Country,Apartments,1994-11-01,45.2
Whole Country,Apartments,1994-12-01,45.2
Whole Country,Apartments,1995-01-01,45.2
Whole Country,Apartments,1995-02-01,45.3
Whole Country,Apartments,1995-03-01,45.4
Whole Country,Apartments,1995-04-01,45.5
Whole Country,Apartments,1995-05-01,45.4
Whole Country,Apartments,1995-06-01,45.4
Whole Country,Apartments,1995-07-01,45.4
Whole Country,Apartments,1995-08-01,45.4
Whole Country,Apartments,1995-09-01,45.6
Whole Country,Apartments,1995-10-01,45.6
Whole Country,Apartments,1995-11-01,45.5
Whole Country,Apartments,1995-12-01,45.5
Whole Country,Apartments,1996-01-01,45.7
Whole Country,Apartments,1996-02-01,45.9
Whole Country,Apartments,1996-03-01,46.1
Whole Country,Apartments,1996-04-01,46.1
Whole Country,Apartments,1996-05-01,46.1
Whole Country,Apartments,1996-06-01,46.1
Whole Country,Apartments,1996-07-01,46.1
Whole Country,Apartments,1996-08-01,46.2
Whole Country,Apartments,1996-09-01,46.6
Whole Country,Apartments,1996-10-01,46.8
Whole Country,Apartments,1996-11-01,46.9
Whole Country,Apartments,1996-12-01,47.1
Whole Country,Apartments,1997-01-01,48.1
Whole Country,Apartments,1997-02-01,49.0
Whole Country,Apartments,1997-03-01,49.2
Whole Country,Apartments,1997-04-01,49.3
Whole Country,Apartments,1997-05-01,49.3
Whole Country,Apartments,1997-06-01,49.2
Whole Country,Apartments,1997-07-01,49.3
Whole Country,Apartments,1997-08-01,49.5
Whole Country,Apartments,1997-09-01,49.7
Whole Country,Apartments,1997-10-01,49.8
Whole Country,Apartments,1997-11-01,49.6
Whole Country,Apartments,1997-12-01,49.4
Whole Country,Apartments,1998-01-01,48.9
Whole Country,Apartments,1998-02-01,48.0
Whole Country,Apartments,1998-03-01,46.6
Whole Country,Apartments,1998-04-01,45.1
Whole Country,Apartments,1998-05-01,43.8
Whole Country,Apartments,1998-06-01,43.1
Whole Country,Apartments,1998-07-01,43.0
Whole Country,Apartments,1998-08-01,43.2
Whole Country,Apartments,1998-09-01,42.8
Whole Country,Apartments,1998-10-01,42.4
Whole Country,Apartments,1998-11-01,42.3
Whole Country,Apartments,1998-12-01,42.7
Whole Country,Apartments,1999-01-01,43.6
Whole Country,Apartments,1999-02-01,44.0
Whole Country,Apartments,1999-03-01,44.4
Whole Country,Apartments,1999-04-01,44.5
Whole Country,Apartments,1999-05-01,44.8
Whole Country,Apartments,1999-06-01,45.0
Whole Country,Apartments,1999-07-01,45.3
Whole Country,Apartments,1999-08-01,45.9
Whole Country,Apartments,1999-09-01,46.4
Whole Country,Apartments,1999-10-01,46.5
Whole Country,Apartments,1999-11-01,46.4
Whole Country,Apartments,1999-12-01,46.3
Whole Country,Apartments,2000-01-01,46.5
Whole Country,Apartments,2000-02-01,46.9
Whole Country,Apartments,2000-03-01,47.2
Whole Country,Apartments,2000-04-01,47.3
Whole Country,Apartments,2000-05-01,47.2
Whole Country,Apartments,2000-06-01,47.1
Whole Country,Apartments,2000-07-01,47.1
Whole Country,Apartments,2000-08-01,47.2
Whole Country,Apartments,2000-09-01,47.5
Whole Country,Apartments,2000-10-01,47.5
Whole Country,Apartments,2000-11-01,47.4
Whole Country,Apartments,2000-12-01,47.0
Whole Country,Apartments,2001-01-01,47.0
Whole Country,Apartments,2001-02-01,47.3
Whole Country,Apartments,2001-03-01,47.7
Whole Country,Apartments,2001-04-01,48.1
Whole Country,Apartments,2001-05-01,48.6
Whole Country,Apartments,2001-06-01,49.3
Whole Country,Apartments,2001-07-01,50.2
Whole Country,Apartments,2001-08-01,51.5
Whole Country,Apartments,2001-09-01,52.6
Whole Country,Apartments,2001-10-01,52.9
Whole Country,Apartments,2001-11-01,53.1
Whole Country,Apartments,2001-12-01,53.8
Whole Country,Apartments,2002-01-01,56.0
Whole Country,Apartments,2002-02-01,57.9
Whole Country,Apartments,2002-03-01,59.7
Whole Country,Apartments,2002-04-01,60.2
Whole Country,Apartments,2002-05-01,60.5
Whole Country,Apartments,2002-06-01,60.9
Whole Country,Apartments,2002-07-01,61.8
Whole Country,Apartments,2002-08-01,63.2
Whole Country,Apartments,2002-09-01,65.4
Whole Country,Apartments,2002-10-01,65.8
Whole Country,Apartments,2002-11-01,65.8
Whole Country,Apartments,2002-12-01,66.0
Whole Country,Apartments,2003-01-01,65.9
Whole Country,Apartments,2003-02-01,66.4
Whole Country,Apartments,2003-03-01,66.9
Whole Country,Apartments,2003-04-01,67.7
Whole Country,Apartments,2003-05-01,69.2
Whole Country,Apartments,2003-06-01,70.0
Whole Country,Apartments,2003-07-01,70.3
Whole Country,Apartments,2003-08-01,70.7
Whole Country,Apartments,2003-09-01,71.7
Whole Country,Apartments,2003-10-01,72.9
Whole Country,Apartments,2003-11-01,72.8
Whole Country,Apartments,2003-12-01,72.3
Whole Country,Apartments,2004-01-01,72.2
Whole Country,Apartments,2004-02-01,72.5
Whole Country,Apartments,2004-03-01,72.7
Whole Country,Apartments,2004-04-01,73.0
Whole Country,Apartments,2004-05-01,73.1
Whole Country,Apartments,2004-06-01,73.0
Whole Country,Apartments,2004-07-01,72.9
Whole Country,Apartments,2004-08-01,72.7
Whole Country,Apartments,2004-09-01,72.6
Whole Country,Apartments,2004-10-01,72.5
Whole Country,Apartments,2004-11-01,72.2
Whole Country,Apartments,2004-12-01,71.9
Whole Country,Apartments,2005-01-01,71.7
Whole Country,Apartments,2005-02-01,72.1
Whole Country,Apartments,2005-03-01,72.5
Whole Country,Apartments,2005-04-01,73.1
Whole Country,Apartments,2005-05-01,73.7
Whole Country,Apartments,2005-06-01,74.6
Whole Country,Apartments,2005-07-01,75.4
Whole Country,Apartments,2005-08-01,75.7
Whole Country,Apartments,2005-09-01,75.9
Whole Country,Apartments,2005-10-01,75.9
Whole Country,Apartments,2005-11-01,75.9
Whole Country,Apartments,2005-12-01,76.1
Whole Country,Apartments,2006-01-01,76.5
Whole Country,Apartments,2006-02-01,77.0
Whole Country,Apartments,2006-03-01,77.6
Whole Country,Apartments,2006-04-01,78.4
Whole Country,Apartments,2006-05-01,79.4
Whole Country,Apartments,2006-06-01,79.8
Whole Country,Apartments,2006-07-01,79.9
Whole Country,Apartments,2006-08-01,80.1
Whole Country,Apartments,2006-09-01,80.5
Whole Country,Apartments,2006-10-01,81.7
Whole Country,Apartments,2006-11-01,84.8
Whole Country,Apartments,2006-12-01,86.6
Whole Country,Apartments,2007-01-01,87.5
Whole Country,Apartments,2007-02-01,87.7
Whole Country,Apartments,2007-03-01,87.8
Whole Country,Apartments,2007-04-01,87.8
Whole Country,Apartments,2007-05-01,87.7
Whole Country,Apartments,2007-06-01,87.8
Whole Country,Apartments,2007-07-01,87.9
Whole Country,Apartments,2007-08-01,88.0
Whole Country,Apartments,2007-09-01,88.2
Whole Country,Apartments,2007-10-01,88.3
Whole Country,Apartments,2007-11-01,88.4
Whole Country,Apartments,2007-12-01,88.5
Whole Country,Apartments,2008-01-01,88.6
Whole Country,Apartments,2008-02-01,88.8
Whole Country,Apartments,2008-03-01,89.4
Whole Country,Apartments,2008-04-01,90.2
Whole Country,Apartments,2008-05-01,90.8
Whole Country,Apartments,2008-06-01,91.2
Whole Country,Apartments,2008-07-01,91.5
Whole Country,Apartments,2008-08-01,91.6
Whole Country,Apartments,2008-09-01,91.8
Whole Country,Apartments,2008-10-01,91.8
Whole Country,Apartments,2008-11-01,91.3
Whole Country,Apartments,2008-12-01,90.5
Whole Country,Apartments,2009-01-01,89.9
Whole Country,Apartments,2009-02-01,89.6
Whole Country,Apartments,2009-03-01,89.4
Whole Country,Apartments,2009-04-01,89.4
Whole Country,Apartments,2009-05-01,89.6
Whole Country,Apartments,2009-06-01,89.8
Whole Country,Apartments,2009-07-01,90.1
Whole Country,Apartments,2009-08-01,90.4
Whole Country,Apartments,2009-09-01,91.1
Whole Country,Apartments,2009-10-01,91.5
Whole Country,Apartments,2009-11-01,91.8
Whole Country,Apartments,2009-12-01,91.9
Whole Country,Apartments,2010-01-01,92.1
Whole Country,Apartments,2010-02-01,92.4
Whole Country,Apartments,2010-03-01,92.7
Whole Country,Apartments,2010-04-01,92.9
Whole Country,Apartments,2010-05-01,92.9
Whole Country,Apartments,2010-06-01,92.9
Whole Country,Apartments,2010-07-01,92.8
Whole Country,Apartments,2010-08-01,92.8
Whole Country,Apartments,2010-09-01,92.9
Whole Country,Apartments,2010-10-01,93.2
Whole Country,Apartments,2010-11-01,93.7
Whole Country,Apartments,2010-12-01,94.3
Whole Country,Apartments,2011-01-01,94.9
Whole Country,Apartments,2011-02-01,95.9
Whole Country,Apartments,2011-03-01,97.2
Whole Country,Apartments,2011-04-01,98.3
Whole Country,Apartments,2011-05-01,99.3
Whole Country,Apartments,2011-06-01,100.0
Whole Country,Apartments,2011-07-01,100.6
Whole Country,Apartments,2011-08-01,101.3
Whole Country,Apartments,2011-09-01,102.0
Whole Country,Apartments,2011-10-01,102.5
Whole Country,Apartments,2011-11-01,103.1
Whole Country,Apartments,2011-12-01,103.3
Whole Country,Apartments,2012-01-01,103.5
Whole Country,Apartments,2012-02-01,103.7
Whole Country,Apartments,2012-03-01,103.9
Whole Country,Apartments,2012-04-01,104.0
Whole Country,Apartments,2012-05-01,104.1
Whole Country,Apartments,2012-06-01,104.0
Whole Country,Apartments,2012-07-01,103.9
Whole Country,Apartments,2012-08-01,103.7
Whole Country,Apartments,2012-09-01,103.5
Whole Country,Apartments,2012-10-01,103.3
Whole Country,Apartments,2012-11-01,103.2
Whole Country,Apartments,2012-12-01,103.1
Whole Country,Row Houses,1986-01-01,47.0
Whole Country,Row Houses,1986-02-01,46.8
Whole Country,Row Houses,1986-03-01,46.6
Whole Country,Row Houses,1986-04-01,46.6
Whole Country,Row Houses,1986-05-01,45.6
Whole Country,Row Houses,1986-06-01,45.5
Whole Country,Row Houses,1986-07-01,45.4
Whole Country,Row Houses,1986-08-01,45.4
Whole Country,Row Houses,1986-09-01,45.4
Whole Country,Row Houses,1986-10-01,45.1
Whole Country,Row Houses,1986-11-01,44.9
Whole Country,Row Houses,1986-12-01,44.7
Whole Country,Row Houses,1987-01-01,44.1
Whole Country,Row Houses,1987-02-01,43.8
Whole Country,Row Houses,1987-03-01,43.8
Whole Country,Row Houses,1987-04-01,43.8
Whole Country,Row Houses,1987-05-01,43.5
Whole Country,Row Houses,1987-06-01,43.3
Whole Country,Row Houses,1987-07-01,43.5
Whole Country,Row Houses,1987-08-01,43.6
Whole Country,Row Houses,1987-09-01,45.1
Whole Country,Row Houses,1987-10-01,45.8
Whole Country,Row Houses,1987-11-01,46.1
Whole Country,Row Houses,1987-12-01,45.8
Whole Country,Row Houses,1988-01-01,46.1
Whole Country,Row Houses,1988-02-01,47.3
Whole Country,Row Houses,1988-03-01,48.9
Whole Country,Row Houses,1988-04-01,49.6
Whole Country,Row Houses,1988-05-01,50.0
Whole Country,Row Houses,1988-06-01,50.4
Whole Country,Row Houses,1988-07-01,51.1
Whole Country,Row Houses,1988-08-01,52.4
Whole Country,Row Houses,1988-09-01,52.5
Whole Country,Row Houses,1988-10-01,52.8
Whole Country,Row Houses,1988-11-01,52.2
Whole Country,Row Houses,1988-12-01,52.2
Whole Country,Row Houses,1989-01-01,52.8
Whole Country,Row Houses,1989-02-01,54.6
Whole Country,Row Houses,1989-03-01,56.7
Whole Country,Row Houses,1989-04-01,59.1
Whole Country,Row Houses,1989-05-01,60.2
Whole Country,Row Houses,1989-06-01,60.5
Whole Country,Row Houses,1989-07-01,60.3
Whole Country,Row Houses,1989-08-01,60.7
Whole Country,Row Houses,1989-09-01,60.6
Whole Country,Row Houses,1989-10-01,61.1
Whole Country,Row Houses,1989-11-01,61.4
Whole Country,Row Houses,1989-12-01,61.6
Whole Country,Row Houses,1990-01-01,62.4
Whole Country,Row Houses,1990-02-01,65.9
Whole Country,Row Houses,1990-03-01,68.1
Whole Country,Row Houses,1990-04-01,70.9
Whole Country,Row Houses,1990-05-01,71.5
Whole Country,Row Houses,1990-06-01,71.9
Whole Country,Row Houses,1990-07-01,72.0
Whole Country,Row Houses,1990-08-01,72.5
Whole Country,Row Houses,1990-09-01,74.2
Whole Country,Row Houses,1990-10-01,75.3
Whole Country,Row Houses,1990-11-01,76.0
Whole Country,Row Houses,1990-12-01,76.3
Whole Country,Row Houses,1991-01-01,76.8
Whole Country,Row Houses,1991-02-01,77.9
Whole Country,Row Houses,1991-03-01,79.1
Whole Country,Row Houses,1991-04-01,81.2
Whole Country,Row Houses,1991-05-01,81.1
Whole Country,Row Houses,1991-06-01,80.5
Whole Country,Row Houses,1991-07-01,80.2
Whole Country,Row Houses,1991-08-01,80.0
Whole Country,Row Houses,1991-09-01,79.8
Whole Country,Row Houses,1991-10-01,79.3
Whole Country,Row Houses,1991-11-01,77.5
Whole Country,Row Houses,1991-12-01,76.1
Whole Country,Row Houses,1992-01-01,75.8
Whole Country,Row Houses,1992-02-01,75.6
Whole Country,Row Houses,1992-03-01,75.2
Whole Country,Row Houses,1992-04-01,74.8
Whole Country,Row Houses,1992-05-01,73.9
Whole Country,Row Houses,1992-06-01,72.9
Whole Country,Row Houses,1992-07-01,72.1
Whole Country,Row Houses,1992-08-01,72.2
Whole Country,Row Houses,1992-09-01,72.9
Whole Country,Row Houses,1992-10-01,72.8
Whole Country,Row Houses,1992-11-01,72.3
Whole Country,Row Houses,1992-12-01,71.7
Whole Country,Row Houses,1993-01-01,71.6
Whole Country,Row Houses,1993-02-01,71.9
Whole Country,Row Houses,1993-03-01,72.0
Whole Country,Row Houses,1993-04-01,71.7
Whole Country,Row Houses,1993-05-01,71.3
Whole Country,Row Houses,1993-06-01,71.0
Whole Country,Row Houses,1993-07-01,70.7
Whole Country,Row Houses,1993-08-01,70.5
Whole Country,Row Houses,1993-09-01,70.3
Whole Country,Row Houses,1993-10-01,70.3
Whole Country,Row Houses,1993-11-01,70.1
Whole Country,Row Houses,1993-12-01,70.0
Whole Country,Row Houses,1994-01-01,69.9
Whole Country,Row Houses,1994-02-01,70.0
Whole Country,Row Houses,1994-03-01,70.0
Whole Country,Row Houses,1994-04-01,69.9
Whole Country,Row Houses,1994-05-01,69.9
Whole Country,Row Houses,1994-06-01,69.9
Whole Country,Row Houses,1994-07-01,69.9
Whole Country,Row Houses,1994-08-01,69.8
Whole Country,Row Houses,1994-09-01,70.0
Whole Country,Row Houses,1994-10-01,70.0
Whole Country,Row Houses,1994-11-01,69.9
Whole Country,Row Houses,1994-12-01,69.9
Whole Country,Row Houses,1995-01-01,69.9
Whole Country,Row Houses,1995-02-01,69.9
Whole Country,Row Houses,1995-03-01,69.9
Whole Country,Row Houses,1995-04-01,69.9
Whole Country,Row Houses,1995-05-01,69.9
Whole Country,Row Houses,1995-06-01,69.9
Whole Country,Row Houses,1995-07-01,69.8
Whole Country,Row Houses,1995-08-01,69.8
Whole Country,Row Houses,1995-09-01,69.9
Whole Country,Row Houses,1995-10-01,69.9
Whole Country,Row Houses,1995-11-01,69.9
Whole Country,Row Houses,1995-12-01,69.8
Whole Country,Row Houses,1996-01-01,69.8
Whole Country,Row Houses,1996-02-01,69.9
Whole Country,Row Houses,1996-03-01,70.0
Whole Country,Row Houses,1996-04-01,69.9
Whole Country,Row Houses,1996-05-01,70.0
Whole Country,Row Houses,1996-06-01,69.8
Whole Country,Row Houses,1996-07-01,70.0
Whole Country,Row Houses,1996-08-01,70.1
Whole Country,Row Houses,1996-09-01,70.2
Whole Country,Row Houses,1996-10-01,70.2
Whole Country,Row Houses,1996-11-01,70.1
Whole Country,Row Houses,1996-12-01,70.1
Whole Country,Row Houses,1997-01-01,70.4
Whole Country,Row Houses,1997-02-01,70.7
Whole Country,Row Houses,1997-03-01,71.0
Whole Country,Row Houses,1997-04-01,71.0
Whole Country,Row Houses,1997-05-01,70.9
Whole Country,Row Houses,1997-06-01,70.9
Whole Country,Row Houses,1997-07-01,70.9
Whole Country,Row Houses,1997-08-01,71.0
Whole Country,Row Houses,1997-09-01,71.0
Whole Country,Row Houses,1997-10-01,71.2
Whole Country,Row Houses,1997-11-01,71.0
Whole Country,Row Houses,1997-12-01,70.5
Whole Country,Row Houses,1998-01-01,70.1
Whole Country,Row Houses,1998-02-01,69.4
Whole Country,Row Houses,1998-03-01,67.4
Whole Country,Row Houses,1998-04-01,65.2
Whole Country,Row Houses,1998-05-01,63.8
Whole Country,Row Houses,1998-06-01,62.9
Whole Country,Row Houses,1998-07-01,62.7
Whole Country,Row Houses,1998-08-01,62.7
Whole Country,Row Houses,1998-09-01,62.7
Whole Country,Row Houses,1998-10-01,62.5
Whole Country,Row Houses,1998-11-01,62.2
Whole Country,Row Houses,1998-12-01,62.2
Whole Country,Row Houses,1999-01-01,62.2
Whole Country,Row Houses,1999-02-01,62.0
Whole Country,Row Houses,1999-03-01,61.8
Whole Country,Row Houses,1999-04-01,61.5
Whole Country,Row Houses,1999-05-01,61.5
Whole Country,Row Houses,1999-06-01,61.2
Whole Country,Row Houses,1999-07-01,61.1
Whole Country,Row Houses,1999-08-01,61.4
Whole Country,Row Houses,1999-09-01,61.7
Whole Country,Row Houses,1999-10-01,61.5
Whole Country,Row Houses,1999-11-01,61.3
Whole Country,Row Houses,1999-12-01,61.1
Whole Country,Row Houses,2000-01-01,61.2
Whole Country,Row Houses,2000-02-01,61.3
Whole Country,Row Houses,2000-03-01,61.8
Whole Country,Row Houses,2000-04-01,61.8
Whole Country,Row Houses,2000-05-01,61.8
Whole Country,Row Houses,2000-06-01,61.6
Whole Country,Row Houses,2000-07-01,61.5
Whole Country,Row Houses,2000-08-01,61.8
Whole Country,Row Houses,2000-09-01,62.0
Whole Country,Row Houses,2000-10-01,62.1
Whole Country,Row Houses,2000-11-01,61.8
Whole Country,Row Houses,2000-12-01,61.5
Whole Country,Row Houses,2001-01-01,61.3
Whole Country,Row Houses,2001-02-01,61.7
Whole Country,Row Houses,2001-03-01,62.0
Whole Country,Row Houses,2001-04-01,62.3
Whole Country,Row Houses,2001-05-01,62.7
Whole Country,Row Houses,2001-06-01,63.0
Whole Country,Row Houses,2001-07-01,63.5
Whole Country,Row Houses,2001-08-01,64.5
Whole Country,Row Houses,2001-09-01,65.8
Whole Country,Row Houses,2001-10-01,66.0
Whole Country,Row Houses,2001-11-01,66.3
Whole Country,Row Houses,2001-12-01,66.4
Whole Country,Row Houses,2002-01-01,67.2
Whole Country,Row Houses,2002-02-01,68.8
Whole Country,Row Houses,2002-03-01,70.0
Whole Country,Row Houses,2002-04-01,70.9
Whole Country,Row Houses,2002-05-01,71.4
Whole Country,Row Houses,2002-06-01,71.5
Whole Country,Row Houses,2002-07-01,71.7
Whole Country,Row Houses,2002-08-01,72.6
Whole Country,Row Houses,2002-09-01,73.5
Whole Country,Row Houses,2002-10-01,73.5
Whole Country,Row Houses,2002-11-01,73.8
Whole Country,Row Houses,2002-12-01,73.5
Whole Country,Row Houses,2003-01-01,73.5
Whole Country,Row Houses,2003-02-01,73.8
Whole Country,Row Houses,2003-03-01,74.5
Whole Country,Row Houses,2003-04-01,75.2
Whole Country,Row Houses,2003-05-01,75.7
Whole Country,Row Houses,2003-06-01,76.2
Whole Country,Row Houses,2003-07-01,76.4
Whole Country,Row Houses,2003-08-01,76.5
Whole Country,Row Houses,2003-09-01,76.9
Whole Country,Row Houses,2003-10-01,76.9
Whole Country,Row Houses,2003-11-01,76.2
Whole Country,Row Houses,2003-12-01,75.2
Whole Country,Row Houses,2004-01-01,74.8
Whole Country,Row Houses,2004-02-01,74.7
Whole Country,Row Houses,2004-03-01,74.7
Whole Country,Row Houses,2004-04-01,74.5
Whole Country,Row Houses,2004-05-01,74.4
Whole Country,Row Houses,2004-06-01,73.9
Whole Country,Row Houses,2004-07-01,73.4
Whole Country,Row Houses,2004-08-01,73.0
Whole Country,Row Houses,2004-09-01,72.6
Whole Country,Row Houses,2004-10-01,72.2
Whole Country,Row Houses,2004-11-01,71.7
Whole Country,Row Houses,2004-12-01,71.1
Whole Country,Row Houses,2005-01-01,70.8
Whole Country,Row Houses,2005-02-01,70.8
Whole Country,Row Houses,2005-03-01,70.9
Whole Country,Row Houses,2005-04-01,71.0
Whole Country,Row Houses,2005-05-01,71.0
Whole Country,Row Houses,2005-06-01,71.1
Whole Country,Row Houses,2005-07-01,71.4
Whole Country,Row Houses,2005-08-01,71.6
Whole Country,Row Houses,2005-09-01,71.8
Whole Country,Row Houses,2005-10-01,71.8
Whole Country,Row Houses,2005-11-01,71.8
Whole Country,Row Houses,2005-12-01,71.9
Whole Country,Row Houses,2006-01-01,72.0
Whole Country,Row Houses,2006-02-01,72.2
Whole Country,Row Houses,2006-03-01,72.6
Whole Country,Row Houses,2006-04-01,73.2
Whole Country,Row Houses,2006-05-01,73.7
Whole Country,Row Houses,2006-06-01,74.3
Whole Country,Row Houses,2006-07-01,74.5
Whole Country,Row Houses,2006-08-01,75.0
Whole Country,Row Houses,2006-09-01,75.8
Whole Country,Row Houses,2006-10-01,77.2
Whole Country,Row Houses,2006-11-01,79.7
Whole Country,Row Houses,2006-12-01,81.8
Whole Country,Row Houses,2007-01-01,82.7
Whole Country,Row Houses,2007-02-01,83.4
Whole Country,Row Houses,2007-03-01,83.9
Whole Country,Row Houses,2007-04-01,84.4
