,Province,Total,Apartments,Row Houses,Detached Houses,Year,Price Growth Rate (%),Apartment Growth Rate (%),Row House Growth Rate (%),Detached House Growth Rate (%)
400,Seoul,82.6,78.6,91.0,80.8,2015,3.64,5.36,1.79,1.13
401,Seoul,83.0,79.1,91.2,80.9,2015,0.48,0.64,0.22,0.12
402,Seoul,83.2,79.4,91.3,81.0,2015,0.24,0.38,0.11,0.12
392,Seoul,79.8,74.8,89.4,79.9,2015,-4.09,-5.79,-2.08,-1.36
393,Seoul,80.1,75.2,89.6,80.0,2015,0.38,0.53,0.22,0.13
394,Seoul,80.5,75.7,89.8,80.0,2015,0.5,0.66,0.22,0.0
395,Seoul,80.9,76.2,90.0,80.1,2015,0.5,0.66,0.22,0.12
396,Seoul,81.3,76.7,90.2,80.3,2015,0.49,0.66,0.22,0.25
397,Seoul,81.6,77.1,90.4,80.4,2015,0.37,0.52,0.22,0.12
398,Seoul,81.9,77.6,90.6,80.5,2015,0.37,0.65,0.22,0.12
399,Seoul,82.2,78.1,90.8,80.6,2015,0.37,0.64,0.22,0.12
403,Seoul,83.3,79.5,91.4,81.0,2016,1.34,1.79,0.66,0.5
412,Seoul,84.7,81.5,91.9,81.6,2016,1.68,2.52,0.55,0.74
413,Seoul,84.9,81.9,92.0,81.7,2016,0.24,0.49,0.11,0.12
414,Seoul,85.0,82.0,92.0,81.7,2016,0.12,0.12,0.0,0.0
404,Seoul,83.3,79.5,91.4,81.0,2016,-2.0,-3.05,-0.65,-0.86
405,Seoul,83.3,79.5,91.4,81.1,2016,0.0,0.0,0.0,0.12
406,Seoul,83.4,79.6,91.4,81.1,2016,0.12,0.13,0.0,0.0
407,Seoul,83.5,79.7,91.5,81.2,2016,0.12,0.13,0.11,0.12
408,Seoul,83.7,80.0,91.6,81.2,2016,0.24,0.38,0.11,0.0
409,Seoul,83.9,80.3,91.6,81.3,2016,0.24,0.37,0.0,0.12
410,Seoul,84.1,80.6,91.7,81.4,2016,0.24,0.37,0.11,0.12
411,Seoul,84.3,80.9,91.8,81.5,2016,0.24,0.37,0.11,0.12
415,Seoul,85.0,82.0,92.0,81.8,2017,0.83,1.36,0.22,0.37
424,Seoul,87.3,84.8,93.4,83.7,2017,2.71,3.41,1.52,2.32
425,Seoul,87.6,85.2,93.7,84.0,2017,0.34,0.47,0.32,0.36
426,Seoul,88.1,85.9,93.9,84.4,2017,0.57,0.82,0.21,0.48
416,Seoul,85.1,82.1,92.1,81.8,2017,-3.41,-4.42,-1.92,-3.08
417,Seoul,85.2,82.2,92.2,81.9,2017,0.12,0.12,0.11,0.12
418,Seoul,85.4,82.5,92.3,82.1,2017,0.23,0.36,0.11,0.24
419,Seoul,85.7,82.8,92.5,82.3,2017,0.35,0.36,0.22,0.24
420,Seoul,86.3,83.7,92.8,82.5,2017,0.7,1.09,0.32,0.24
421,Seoul,86.6,84.1,93.0,82.8,2017,0.35,0.48,0.22,0.36
422,Seoul,87.0,84.6,93.2,83.2,2017,0.46,0.59,0.22,0.48
423,Seoul,87.1,84.6,93.3,83.5,2017,0.11,0.0,0.11,0.36
427,Seoul,88.9,87.0,94.2,84.6,2018,2.07,2.84,0.96,1.32
436,Seoul,93.4,92.9,96.4,88.4,2018,5.06,6.78,2.34,4.49
437,Seoul,93.6,92.9,96.6,89.2,2018,0.21,0.0,0.21,0.9
438,Seoul,93.6,92.8,96.7,89.9,2018,0.0,-0.11,0.1,0.78
428,Seoul,89.7,88.2,94.5,85.0,2018,-4.17,-4.96,-2.28,-5.45
429,Seoul,90.2,88.9,94.8,85.3,2018,0.56,0.79,0.32,0.35
430,Seoul,90.5,89.2,94.9,85.6,2018,0.33,0.34,0.11,0.35
431,Seoul,90.7,89.4,95.0,85.9,2018,0.22,0.22,0.11,0.35
432,Seoul,90.9,89.6,95.2,86.3,2018,0.22,0.22,0.21,0.47
433,Seoul,91.2,89.9,95.4,86.7,2018,0.33,0.33,0.21,0.46
434,Seoul,91.7,90.7,95.8,87.1,2018,0.55,0.89,0.42,0.46
435,Seoul,92.9,92.3,96.1,87.8,2018,1.31,1.76,0.31,0.8
439,Seoul,93.4,92.4,96.6,90.2,2019,0.54,0.11,0.52,2.73
448,Seoul,93.5,92.0,96.3,93.0,2019,0.11,-0.43,-0.31,3.1
449,Seoul,94.0,92.7,96.5,93.4,2019,0.53,0.76,0.21,0.43
450,Seoul,94.8,93.8,96.8,93.8,2019,0.85,1.19,0.31,0.43
440,Seoul,93.2,92.1,96.5,90.5,2019,-1.69,-1.81,-0.31,-3.52
441,Seoul,93.0,91.7,96.4,90.7,2019,-0.21,-0.43,-0.1,0.22
442,Seoul,92.9,91.4,96.3,90.9,2019,-0.11,-0.33,-0.1,0.22
443,Seoul,92.8,91.2,96.2,91.2,2019,-0.11,-0.22,-0.1,0.33
444,Seoul,92.7,91.1,96.2,91.5,2019,-0.11,-0.11,0.0,0.33
445,Seoul,92.8,91.2,96.1,91.8,2019,0.11,0.11,-0.1,0.33
446,Seoul,92.9,91.3,96.1,92.2,2019,0.11,0.11,0.0,0.44
447,Seoul,93.1,91.5,96.2,92.6,2019,0.22,0.22,0.1,0.43
451,Seoul,95.1,94.2,97.0,94.2,2020,2.15,2.95,0.83,1.73
460,Seoul,96.9,96.2,97.9,97.0,2020,1.89,2.12,0.93,2.97
461,Seoul,97.0,96.4,98.1,97.4,2020,0.1,0.21,0.2,0.41
462,Seoul,97.3,96.6,98.3,97.7,2020,0.31,0.21,0.2,0.31
452,Seoul,95.2,94.3,97.1,94.5,2020,-2.16,-2.38,-1.22,-3.28
453,Seoul,95.3,94.4,97.2,94.9,2020,0.11,0.11,0.1,0.42
454,Seoul,95.3,94.3,97.2,95.1,2020,0.0,-0.11,0.0,0.21
455,Seoul,95.2,94.1,97.2,95.3,2020,-0.1,-0.21,0.0,0.21
456,Seoul,95.4,94.3,97.2,95.6,2020,0.21,0.21,0.0,0.31
457,Seoul,96.1,95.3,97.4,96.0,2020,0.73,1.06,0.21,0.42
458,Seoul,96.5,95.8,97.6,96.3,2020,0.42,0.52,0.21,0.31
459,Seoul,96.7,96.1,97.8,96.7,2020,0.21,0.31,0.2,0.42
463,Seoul,97.7,97.0,98.7,98.1,2021,1.03,0.94,0.92,1.45
472,Seoul,102.7,103.5,101.6,101.7,2021,5.12,6.7,2.94,3.67
473,Seoul,103.3,104.1,102.1,102.0,2021,0.58,0.58,0.49,0.29
474,Seoul,103.6,104.4,102.3,102.3,2021,0.29,0.29,0.2,0.29
464,Seoul,98.2,97.7,99.0,98.4,2021,-5.21,-6.42,-3.23,-3.81
465,Seoul,98.5,98.1,99.2,98.8,2021,0.31,0.41,0.2,0.41
466,Seoul,98.9,98.6,99.4,99.1,2021,0.41,0.51,0.2,0.3
467,Seoul,99.3,99.0,99.6,99.5,2021,0.4,0.41,0.2,0.4
468,Seoul,100.0,100.0,100.0,100.0,2021,0.7,1.01,0.4,0.5
469,Seoul,100.6,100.8,100.3,100.4,2021,0.6,0.8,0.3,0.4
470,Seoul,101.3,101.7,100.6,100.8,2021,0.7,0.89,0.3,0.4
471,Seoul,102.0,102.7,101.0,101.3,2021,0.69,0.98,0.4,0.5
475,Seoul,103.6,104.4,102.4,102.5,2022,1.57,1.66,1.39,1.18
484,Seoul,102.0,101.4,101.8,104.9,2022,-1.54,-2.87,-0.59,2.34
485,Seoul,100.6,99.3,101.3,104.7,2022,-1.37,-2.07,-0.49,-0.19
486,Seoul,98.7,96.3,100.4,104.5,2022,-1.89,-3.02,-0.89,-0.19
476,Seoul,103.6,104.3,102.3,102.8,2022,4.96,8.31,1.89,-1.63
477,Seoul,103.6,104.2,102.3,103.1,2022,0.0,-0.1,0.0,0.29
478,Seoul,103.6,104.2,102.3,103.5,2022,0.0,0.0,0.0,0.39
479,Seoul,103.7,104.2,102.3,103.9,2022,0.1,0.0,0.0,0.39
480,Seoul,103.7,104.1,102.3,104.2,2022,0.0,-0.1,0.0,0.29
481,Seoul,103.6,103.9,102.3,104.6,2022,-0.1,-0.19,0.0,0.38
482,Seoul,103.3,103.4,102.2,104.9,2022,-0.29,-0.48,-0.1,0.29
483,Seoul,102.8,102.6,102.1,105.0,2022,-0.48,-0.77,-0.1,0.1
487,Seoul,97.4,94.6,99.8,104.3,2023,-5.25,-7.8,-2.25,-0.67
496,Seoul,96.7,94.2,98.2,104.6,2023,-0.72,-0.42,-1.6,0.29
497,Seoul,96.8,94.4,98.2,104.9,2023,0.1,0.21,0.0,0.29
498,Seoul,96.7,94.2,98.1,105.1,2023,-0.1,-0.21,-0.1,0.19
488,Seoul,96.7,93.6,99.3,104.2,2023,0.0,-0.64,1.22,-0.86
489,Seoul,96.1,92.9,99.0,104.1,2023,-0.62,-0.75,-0.3,-0.1
490,Seoul,95.8,92.6,98.6,104.0,2023,-0.31,-0.32,-0.4,-0.1
491,Seoul,95.7,92.6,98.3,104.0,2023,-0.1,0.0,-0.3,0.0
492,Seoul,95.7,92.7,98.2,104.0,2023,0.0,0.11,-0.1,0.0
493,Seoul,95.9,93.0,98.1,104.0,2023,0.21,0.32,-0.1,0.0
494,Seoul,96.2,93.4,98.1,104.1,2023,0.31,0.43,0.0,0.1
495,Seoul,96.5,93.9,98.2,104.3,2023,0.31,0.54,0.1,0.19
499,Seoul,96.6,94.1,98.1,105.3,2024,0.1,0.21,-0.1,0.96
508,Seoul,99.5,98.3,98.9,107.2,2024,3.0,4.46,0.82,1.8
509,Seoul,99.7,98.6,99.1,107.4,2024,0.2,0.31,0.2,0.19
510,Seoul,99.8,98.6,99.2,107.6,2024,0.1,0.0,0.1,0.19
500,Seoul,96.5,93.9,98.0,105.4,2024,-3.31,-4.77,-1.21,-2.04
501,Seoul,96.5,93.9,98.0,105.6,2024,0.0,0.0,0.0,0.19
502,Seoul,96.6,94.0,98.0,105.8,2024,0.1,0.11,0.0,0.19
503,Seoul,96.8,94.2,98.1,106.0,2024,0.21,0.21,0.1,0.19
504,Seoul,97.1,94.8,98.2,106.2,2024,0.31,0.64,0.1,0.19
505,Seoul,97.9,95.9,98.3,106.5,2024,0.82,1.16,0.1,0.28
506,Seoul,98.7,97.1,98.6,106.8,2024,0.82,1.25,0.31,0.28
507,Seoul,99.2,97.9,98.8,107.0,2024,0.51,0.82,0.2,0.19
511,Seoul,99.9,98.7,99.2,107.8,2025,0.71,0.82,0.4,0.75
512,Seoul,100.0,98.9,99.3,108.0,2025,0.1,0.2,0.1,0.19
513,Seoul,100.6,99.7,99.4,108.2,2025,0.6,0.81,0.1,0.19
2056,Ulsan,56.7,51.0,77.6,69.0,2003,,,,
2057,Ulsan,56.3,50.6,75.8,68.4,2003,-0.71,-0.78,-2.32,-0.87
2058,Ulsan,55.9,50.6,74.0,67.9,2004,-0.71,0.0,-2.37,-0.73
2067,Ulsan,57.2,52.8,75.9,64.9,2004,2.33,4.35,2.57,-4.42
2068,Ulsan,57.4,53.0,76.1,64.7,2004,0.35,0.38,0.26,-0.31
2069,Ulsan,57.4,53.1,76.1,64.6,2004,0.0,0.19,0.0,-0.15
2059,Ulsan,56.1,50.7,75.7,67.6,2004,-2.26,-4.52,-0.53,4.64
2060,Ulsan,56.3,51.1,75.5,67.3,2004,0.36,0.79,-0.26,-0.44
2061,Ulsan,56.3,51.6,75.3,65.6,2004,0.0,0.98,-0.26,-2.53
2062,Ulsan,56.7,52.2,75.3,65.6,2004,0.71,1.16,0.0,0.0
2063,Ulsan,56.7,52.3,75.5,65.0,2004,0.0,0.19,0.27,-0.91
2064,Ulsan,56.8,52.4,75.3,65.0,2004,0.18,0.19,-0.26,0.0
2065,Ulsan,56.7,52.4,74.9,64.8,2004,-0.18,0.0,-0.53,-0.31
2066,Ulsan,56.8,52.5,75.0,64.9,2004,0.18,0.19,0.13,0.15
2070,Ulsan,57.4,53.1,76.1,64.4,2005,1.06,1.14,1.47,-0.77
2079,Ulsan,60.3,56.2,77.5,66.3,2005,5.05,5.84,1.84,2.95
2080,Ulsan,60.3,56.1,77.7,66.5,2005,0.0,-0.18,0.26,0.3
2081,Ulsan,60.4,56.1,77.8,66.6,2005,0.17,0.0,0.13,0.15
2071,Ulsan,57.5,53.2,76.2,64.6,2005,-4.8,-5.17,-2.06,-3.0
2072,Ulsan,57.7,53.4,76.2,64.8,2005,0.35,0.38,0.0,0.31
2073,Ulsan,58.1,54.0,76.2,65.0,2005,0.69,1.12,0.0,0.31
2074,Ulsan,58.5,54.5,76.2,64.9,2005,0.69,0.93,0.0,-0.15
2075,Ulsan,58.8,54.9,76.2,65.2,2005,0.51,0.73,0.0,0.46
2076,Ulsan,59.2,55.3,76.8,65.4,2005,0.68,0.73,0.79,0.31
2077,Ulsan,59.6,55.7,77.0,65.9,2005,0.68,0.72,0.26,0.76
2078,Ulsan,60.0,56.2,77.2,65.9,2005,0.67,0.9,0.26,0.0
2082,Ulsan,60.8,56.3,78.0,67.1,2006,1.33,0.18,1.04,1.82
2091,Ulsan,67.8,62.1,90.6,76.2,2006,11.51,10.3,16.15,13.56
2092,Ulsan,69.6,64.3,92.4,77.2,2006,2.65,3.54,1.99,1.31
2093,Ulsan,70.6,65.5,92.4,77.5,2006,1.44,1.87,0.0,0.39
2083,Ulsan,61.1,56.5,79.0,67.5,2006,-13.46,-13.74,-14.5,-12.9
2084,Ulsan,61.8,57.0,79.6,68.9,2006,1.15,0.88,0.76,2.07
2085,Ulsan,62.7,57.6,81.3,70.1,2006,1.46,1.05,2.14,1.74
2086,Ulsan,63.9,58.8,83.8,71.4,2006,1.91,2.08,3.08,1.85
2087,Ulsan,64.6,59.4,84.8,72.0,2006,1.1,1.02,1.19,0.84
2088,Ulsan,65.1,59.7,84.9,73.6,2006,0.77,0.51,0.12,2.22
2089,Ulsan,65.4,60.0,86.5,73.6,2006,0.46,0.5,1.88,0.0
2090,Ulsan,66.4,60.7,89.0,74.4,2006,1.53,1.17,2.89,1.09
2094,Ulsan,71.6,66.7,92.6,78.3,2007,7.83,9.88,4.04,5.24
2103,Ulsan,74.6,69.9,95.9,81.9,2007,4.19,4.8,3.56,4.6
2104,Ulsan,75.0,70.3,95.9,82.3,2007,0.54,0.57,0.0,0.49
2105,Ulsan,75.1,70.5,95.9,82.5,2007,0.13,0.28,0.0,0.24
2095,Ulsan,72.1,67.3,93.9,78.7,2007,-3.99,-4.54,-2.09,-4.61
2096,Ulsan,72.7,67.9,94.5,79.8,2007,0.83,0.89,0.64,1.4
2097,Ulsan,73.2,68.3,94.9,80.3,2007,0.69,0.59,0.42,0.63
2098,Ulsan,73.6,68.6,96.2,80.7,2007,0.55,0.44,1.37,0.5
2099,Ulsan,74.1,69.3,96.2,81.0,2007,0.68,1.02,0.0,0.37
2100,Ulsan,74.2,69.4,96.2,81.3,2007,0.13,0.14,0.0,0.37
2101,Ulsan,74.3,69.4,96.8,81.3,2007,0.13,0.0,0.62,0.0
2102,Ulsan,74.3,69.5,95.9,81.7,2007,0.0,0.14,-0.93,0.49
2106,Ulsan,75.2,70.7,95.8,82.5,2008,1.21,1.73,-0.1,0.98
2115,Ulsan,76.2,71.7,92.3,84.6,2008,1.33,1.41,-3.65,2.55
2116,Ulsan,76.0,71.6,92.1,84.0,2008,-0.26,-0.14,-0.22,-0.71
2117,Ulsan,75.5,71.2,90.6,83.7,2008,-0.66,-0.56,-1.63,-0.36
2107,Ulsan,75.5,70.8,95.9,83.3,2008,0.0,-0.56,5.85,-0.48
2108,Ulsan,75.6,71.0,96.1,83.3,2008,0.13,0.28,0.21,0.0
2109,Ulsan,75.8,71.1,96.3,83.8,2008,0.26,0.14,0.21,0.6
2110,Ulsan,76.1,71.2,97.4,84.2,2008,0.4,0.14,1.14,0.48
2111,Ulsan,76.4,71.4,97.7,84.5,2008,0.39,0.28,0.31,0.36
2112,Ulsan,76.2,71.2,97.6,84.4,2008,-0.26,-0.28,-0.1,-0.12
2113,Ulsan,76.4,71.5,97.5,84.4,2008,0.26,0.42,-0.1,0.0
2114,Ulsan,76.2,71.6,92.9,84.6,2008,-0.26,0.14,-4.72,0.24
2118,Ulsan,75.3,71.0,90.1,83.2,2009,-1.18,-0.84,-3.01,-1.65
2127,Ulsan,77.0,72.5,91.6,85.4,2009,2.26,2.11,1.66,2.64
2128,Ulsan,77.4,73.0,92.0,85.8,2009,0.52,0.69,0.44,0.47
2129,Ulsan,77.7,73.3,92.1,85.8,2009,0.39,0.41,0.11,0.0
2119,Ulsan,75.4,70.7,90.7,84.0,2009,-2.96,-3.55,-1.52,-2.1
2120,Ulsan,75.3,70.6,90.6,83.9,2009,-0.13,-0.14,-0.11,-0.12
2121,Ulsan,75.3,70.7,90.4,83.8,2009,0.0,0.14,-0.22,-0.12
2122,Ulsan,75.4,70.8,90.9,83.8,2009,0.13,0.14,0.55,0.0
2123,Ulsan,75.6,71.0,90.9,84.0,2009,0.27,0.28,0.0,0.24
2124,Ulsan,75.9,71.4,90.9,84.4,2009,0.4,0.56,0.0,0.48
2125,Ulsan,76.3,71.8,91.0,84.9,2009,0.53,0.56,0.11,0.59
2126,Ulsan,76.6,72.2,91.1,85.0,2009,0.39,0.56,0.11,0.12
2130,Ulsan,77.9,73.6,92.3,85.8,2010,1.7,1.94,1.32,0.94
2139,Ulsan,79.5,75.7,92.9,86.0,2010,2.05,2.85,0.65,0.23
2140,Ulsan,79.8,76.1,93.8,86.0,2010,0.38,0.53,0.97,0.0
2141,Ulsan,80.0,76.3,93.7,86.0,2010,0.25,0.26,-0.11,0.0
2131,Ulsan,78.2,73.9,92.6,86.0,2010,-2.25,-3.15,-1.17,0.0
2132,Ulsan,78.4,74.1,92.7,86.0,2010,0.26,0.27,0.11,0.0
2133,Ulsan,78.7,74.5,92.8,86.1,2010,0.38,0.54,0.11,0.12
2134,Ulsan,79.0,75.0,92.7,86.2,2010,0.38,0.67,-0.11,0.12
2135,Ulsan,79.1,75.1,92.7,86.1,2010,0.13,0.13,0.0,-0.12
2136,Ulsan,79.2,75.2,92.7,86.2,2010,0.13,0.13,0.0,0.12
2137,Ulsan,79.2,75.3,92.7,86.2,2010,0.0,0.13,0.0,0.0
2138,Ulsan,79.4,75.5,92.8,86.2,2010,0.25,0.27,0.11,0.0
2142,Ulsan,80.5,76.8,94.2,86.2,2011,1.39,1.72,1.51,0.0
2151,Ulsan,87.6,85.7,99.8,89.4,2011,8.82,11.59,5.94,3.71
2152,Ulsan,89.2,87.9,100.2,89.9,2011,1.83,2.57,0.4,0.56
2153,Ulsan,89.9,88.9,100.6,90.0,2011,0.78,1.14,0.4,0.11
2143,Ulsan,81.2,77.6,95.8,86.5,2011,-9.68,-12.71,-4.77,-3.89
2144,Ulsan,82.4,79.1,96.7,86.9,2011,1.48,1.93,0.94,0.46
2145,Ulsan,83.7,80.6,97.9,87.8,2011,1.58,1.9,1.24,1.04
2146,Ulsan,84.0,80.9,98.2,87.9,2011,0.36,0.37,0.31,0.11
2147,Ulsan,84.8,82.1,98.5,88.1,2011,0.95,1.48,0.31,0.23
2148,Ulsan,85.5,82.9,98.0,88.4,2011,0.83,0.97,-0.51,0.34
2149,Ulsan,86.0,83.8,98.2,88.6,2011,0.58,1.09,0.2,0.23
2150,Ulsan,86.9,84.7,99.5,88.9,2011,1.05,1.07,1.32,0.34
2154,Ulsan,90.7,89.9,100.9,90.3,2012,4.37,6.14,1.41,1.57
2163,Ulsan,93.0,92.8,102.9,90.5,2012,2.54,3.23,1.98,0.22
2164,Ulsan,93.2,93.1,103.0,90.5,2012,0.22,0.32,0.1,0.0
2165,Ulsan,93.0,92.8,103.0,90.5,2012,-0.21,-0.32,0.0,0.0
2155,Ulsan,91.4,90.9,101.0,90.3,2012,-1.72,-2.05,-1.94,-0.22
2156,Ulsan,92.0,91.6,101.8,90.3,2012,0.66,0.77,0.79,0.0
2157,Ulsan,92.6,92.3,102.2,90.3,2012,0.65,0.76,0.39,0.0
2158,Ulsan,93.1,93.1,102.5,90.3,2012,0.54,0.87,0.29,0.0
2159,Ulsan,93.5,93.6,102.6,90.4,2012,0.43,0.54,0.1,0.11
2160,Ulsan,93.2,93.1,102.6,90.6,2012,-0.32,-0.53,0.0,0.22
2161,Ulsan,93.0,92.9,102.7,90.6,2012,-0.21,-0.21,0.1,0.0
2162,Ulsan,92.9,92.8,102.4,90.5,2012,-0.11,-0.11,-0.29,-0.11
2166,Ulsan,92.9,92.7,103.2,90.5,2013,0.0,-0.11,0.78,0.0
2175,Ulsan,93.0,92.7,104.1,90.8,2013,0.11,0.0,0.87,0.33
2176,Ulsan,93.2,93.0,104.4,90.9,2013,0.22,0.32,0.29,0.11
2177,Ulsan,93.2,93.0,104.5,90.9,2013,0.0,0.0,0.1,0.0
2167,Ulsan,92.8,92.5,103.3,90.4,2013,-0.43,-0.54,-1.15,-0.55
2168,Ulsan,92.7,92.4,103.3,90.4,2013,-0.11,-0.11,0.0,0.0
2169,Ulsan,92.8,92.4,103.7,90.6,2013,0.11,0.0,0.39,0.22
2170,Ulsan,92.8,92.5,103.7,90.7,2013,0.0,0.11,0.0,0.11
2171,Ulsan,92.9,92.6,103.9,90.8,2013,0.11,0.11,0.19,0.11
2172,Ulsan,93.0,92.7,104.0,91.0,2013,0.11,0.11,0.1,0.22
2173,Ulsan,92.8,92.5,104.0,90.8,2013,-0.22,-0.22,0.0,-0.22
2174,Ulsan,92.8,92.5,104.1,90.8,2013,0.0,0.0,0.1,0.0
2178,Ulsan,93.3,93.1,104.8,91.0,2014,0.54,0.65,0.67,0.22
2187,Ulsan,95.7,95.9,106.8,92.0,2014,2.57,3.01,1.91,1.1
2188,Ulsan,95.9,96.2,107.0,92.1,2014,0.21,0.31,0.19,0.11
2189,Ulsan,96.1,96.5,107.4,92.3,2014,0.21,0.31,0.37,0.22
2179,Ulsan,93.4,93.2,105.0,91.1,2014,-2.81,-3.42,-2.23,-1.3
2180,Ulsan,93.6,93.5,105.1,91.1,2014,0.21,0.32,0.1,0.0
2181,Ulsan,93.9,93.7,105.2,91.3,2014,0.32,0.21,0.1,0.22
2182,Ulsan,94.1,94.0,105.4,91.4,2014,0.21,0.32,0.19,0.11
2183,Ulsan,94.5,94.5,105.7,91.5,2014,0.43,0.53,0.28,0.11
2184,Ulsan,94.8,95.0,106.0,91.5,2014,0.32,0.53,0.28,0.0
2185,Ulsan,95.1,95.4,106.2,91.6,2014,0.32,0.42,0.19,0.11
2186,Ulsan,95.4,95.7,106.6,91.7,2014,0.32,0.31,0.38,0.11
2190,Ulsan,96.2,96.6,107.5,92.3,2015,0.84,0.94,0.84,0.65
2199,Ulsan,98.7,99.7,109.5,93.0,2015,2.6,3.21,1.86,0.76
2200,Ulsan,99.0,100.1,109.0,93.1,2015,0.3,0.4,-0.46,0.11
2201,Ulsan,99.2,100.5,109.0,93.2,2015,0.2,0.4,0.0,0.11
2191,Ulsan,96.4,96.8,107.8,92.3,2015,-2.82,-3.68,-1.1,-0.97
2192,Ulsan,96.6,97.0,108.2,92.4,2015,0.21,0.21,0.37,0.11
2193,Ulsan,96.9,97.4,108.3,92.5,2015,0.31,0.41,0.09,0.11
2194,Ulsan,97.2,97.8,108.5,92.6,2015,0.31,0.41,0.18,0.11
2195,Ulsan,97.6,98.2,108.9,92.7,2015,0.41,0.41,0.37,0.11
2196,Ulsan,97.8,98.6,109.1,92.8,2015,0.2,0.41,0.18,0.11
2197,Ulsan,98.0,98.8,109.1,92.9,2015,0.2,0.2,0.0,0.11
2198,Ulsan,98.4,99.3,109.3,92.9,2015,0.41,0.51,0.18,0.0
2202,Ulsan,99.4,100.7,109.3,93.2,2016,1.02,1.41,0.0,0.32
2211,Ulsan,99.7,101.0,109.7,93.2,2016,0.3,0.3,0.37,0.0
2212,Ulsan,99.7,101.1,109.8,93.2,2016,0.0,0.1,0.09,0.0
2213,Ulsan,99.7,101.0,109.8,93.1,2016,0.0,-0.1,0.0,-0.11
2203,Ulsan,99.6,100.9,109.3,93.2,2016,-0.1,-0.1,-0.46,0.11
2204,Ulsan,99.7,101.0,109.3,93.3,2016,0.1,0.1,0.0,0.11
2205,Ulsan,99.8,101.2,109.5,93.3,2016,0.1,0.2,0.18,0.0
2206,Ulsan,99.9,101.3,109.6,93.3,2016,0.1,0.1,0.09,0.0
2207,Ulsan,99.8,101.3,109.5,93.3,2016,-0.1,0.0,-0.09,0.0
2208,Ulsan,99.7,101.1,109.6,93.2,2016,-0.1,-0.2,0.09,-0.11
2209,Ulsan,99.6,100.9,109.6,93.2,2016,-0.1,-0.2,0.0,0.0
2210,Ulsan,99.6,100.9,109.7,93.3,2016,0.0,0.0,0.09,0.11
2214,Ulsan,99.5,100.8,109.8,93.2,2017,-0.1,-0.1,0.09,-0.11
2223,Ulsan,99.0,99.4,109.3,94.8,2017,-0.5,-1.39,-0.46,1.72
2224,Ulsan,98.8,99.0,109.0,95.2,2017,-0.2,-0.4,-0.27,0.42
2225,Ulsan,98.6,98.7,108.6,95.6,2017,-0.2,-0.3,-0.37,0.42
2215,Ulsan,99.5,100.7,109.9,93.3,2017,0.91,2.03,1.2,-2.41
2216,Ulsan,99.5,100.7,109.9,93.3,2017,0.0,0.0,0.0,0.0
2217,Ulsan,99.4,100.6,109.9,93.2,2017,-0.1,-0.1,0.0,-0.11
2218,Ulsan,99.4,100.5,110.0,93.4,2017,0.0,-0.1,0.09,0.21
2219,Ulsan,99.3,100.3,110.0,93.5,2017,-0.1,-0.2,0.0,0.11
2220,Ulsan,99.2,100.1,109.9,93.7,2017,-0.1,-0.2,-0.09,0.21
2221,Ulsan,99.1,99.8,109.7,94.0,2017,-0.1,-0.3,-0.18,0.32
2222,Ulsan,99.1,99.7,109.4,94.5,2017,0.0,-0.1,-0.27,0.53
2226,Ulsan,98.3,98.2,108.4,95.8,2018,-0.81,-1.5,-0.91,1.38
2235,Ulsan,93.4,91.0,105.3,97.8,2018,-4.98,-7.33,-2.86,2.09
2236,Ulsan,92.6,89.9,104.7,97.8,2018,-0.86,-1.21,-0.57,0.0
2237,Ulsan,91.8,88.9,103.8,97.9,2018,-0.86,-1.11,-0.86,0.1
2227,Ulsan,98.0,97.7,108.3,96.1,2018,6.75,9.9,4.34,-1.84
2228,Ulsan,97.8,97.3,108.1,96.3,2018,-0.2,-0.41,-0.18,0.21
2229,Ulsan,97.4,96.7,107.9,96.4,2018,-0.41,-0.62,-0.19,0.1
2230,Ulsan,96.7,95.7,107.7,96.7,2018,-0.72,-1.03,-0.19,0.31
2231,Ulsan,96.2,94.9,107.4,97.0,2018,-0.52,-0.84,-0.28,0.31
2232,Ulsan,95.5,93.9,107.0,97.2,2018,-0.73,-1.05,-0.37,0.21
2233,Ulsan,94.7,92.8,106.6,97.4,2018,-0.84,-1.17,-0.37,0.21
2234,Ulsan,94.1,92.0,106.2,97.6,2018,-0.63,-0.86,-0.38,0.21
2238,Ulsan,91.2,88.0,103.4,98.0,2019,-3.08,-4.35,-2.64,0.41
2247,Ulsan,88.6,84.8,100.2,97.9,2019,-2.85,-3.64,-3.09,-0.1
2248,Ulsan,88.7,85.1,100.0,97.7,2019,0.11,0.35,-0.2,-0.2
2249,Ulsan,89.1,85.6,99.9,97.7,2019,0.45,0.59,-0.1,0.0
2239,Ulsan,90.8,87.5,103.1,98.0,2019,1.91,2.22,3.2,0.31
2240,Ulsan,90.4,87.0,102.8,98.2,2019,-0.44,-0.57,-0.29,0.2
2241,Ulsan,89.9,86.3,102.4,98.2,2019,-0.55,-0.8,-0.39,0.0
2242,Ulsan,89.6,85.9,102.0,98.3,2019,-0.33,-0.46,-0.39,0.1
2243,Ulsan,89.2,85.4,101.5,98.4,2019,-0.45,-0.58,-0.49,0.1
2244,Ulsan,88.9,85.1,101.1,98.4,2019,-0.34,-0.35,-0.39,0.0
2245,Ulsan,88.7,84.9,100.6,98.2,2019,-0.22,-0.24,-0.49,-0.2
